# cfgfile = ./initcfg/SAGA/SAGA.1903.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,Azimuth,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,ping_id
805,S01,L04,M12,2.388362,0.0,40.41235,-65.828,0.0,False,35144.40085,-576.79436,525.60879,14.80415,143.16,-0.14,-1.47,35147.85072,-572.05261,520.32643,14.92568,142.84,0.52,-1.47,L0400030.bin
806,S01,L04,M13,2.37074,0.0,40.83057,-28.05742,0.0,False,35145.490915,-575.19418,523.91907,14.78167,143.19,-0.02,-1.74,35148.92316,-570.4829,518.59783,14.91953,142.76,0.12,-1.34,L0400030.bin
807,S01,L04,M13,2.35551,0.0,40.40263,-27.8442,0.0,False,35154.401235,-563.18279,510.47835,14.78661,142.19,-0.21,-1.19,35157.81825,-558.30671,505.8189,14.6513,142.05,-0.14,-1.8,L0400031.bin
808,S01,L04,M14,1.913245,0.0,21.58647,-2.54537,0.0,False,35155.491405,-561.65462,509.16206,14.87298,141.97,0.23,-1.47,35158.466155,-557.60984,504.95256,14.75069,141.9,0.27,-1.47,L0400031.bin
809,S01,L04,M14,1.907215,0.0,21.12433,-1.30178,0.0,False,35164.401685,-549.82317,497.01174,14.79259,141.63,-0.26,-1.76,35167.370405,-546.15768,493.11956,14.87917,141.27,0.25,-1.35,L0400032.bin
810,S01,L04,M11,1.919896,0.0,20.52539,-80.18631,0.0,False,35165.49175,-548.56502,495.56446,14.77277,141.52,0.09,-1.46,35168.473155,-544.69033,491.56665,14.75691,141.46,-0.08,-1.46,L0400032.bin
811,S01,L04,M11,1.913916,0.0,20.04949,-81.25329,0.0,False,35174.402075,-537.4216,484.25836,14.81862,140.97,-0.04,-1.21,35177.3775,-533.80826,480.6831,14.831,140.7,0.36,-1.42,L0400033.bin
812,S01,L04,M12,2.341697,0.0,39.06458,-66.97871,0.0,False,35175.492035,-536.04328,482.85711,14.81948,141.0,-0.17,-1.27,35178.89524,-531.83138,478.8457,14.85176,140.71,0.13,-1.65,L0400033.bin
813,S01,L04,M12,2.329957,0.0,38.70954,-67.26554,0.0,False,35184.402455,-525.32515,472.33433,14.8656,140.45,0.23,-1.53,35187.79392,-521.29597,468.46639,14.83652,140.17,0.28,-1.57,L0400034.bin
814,S01,L04,M13,2.309985,0.0,39.06966,-26.99991,0.0,False,35185.49252,-524.02482,470.93723,14.79659,140.21,-0.06,-1.37,35188.86401,-520.14152,467.21273,14.90862,140.14,0.35,-1.47,L0400034.bin
815,S01,L04,M13,2.298595,0.0,38.72147,-26.74509,0.0,False,35194.40295,-513.56681,461.01988,14.76711,139.97,-0.22,-1.51,35197.76305,-509.85752,457.33795,14.87891,139.8,0.24,-1.22,L0400035.bin
816,S01,L04,M14,1.8901,0.0,19.75072,3.0334,0.0,False,35195.49291,-512.45683,459.70351,14.69921,140.02,-0.19,-1.1,35198.444515,-508.91471,456.64995,14.92045,139.84,0.0,-1.52,L0400035.bin
817,S01,L04,M14,1.886085,0.0,19.42889,4.31605,0.0,False,35204.39336,-502.30255,450.58986,14.89274,140.02,0.15,-1.56,35207.34095,-498.9829,447.35871,14.71704,140.37,-0.2,-1.46,L0400036.bin
818,S01,L04,M11,1.896071,0.0,18.53369,-84.87973,0.0,False,35205.483315,-500.9667,449.47599,14.75849,140.15,-0.03,-1.81,35208.440895,-498.08194,446.21197,14.81891,140.21,0.5,-0.83,L0400036.bin
819,S01,L04,M11,1.891726,0.0,18.14607,-85.96914,0.0,False,35214.39369,-491.48389,440.11889,14.79155,140.88,0.03,-0.81,35217.346925,-487.85525,437.58172,14.97707,141.16,0.05,-2.0,L0400037.bin
820,S01,L04,M12,2.292312,0.0,37.54352,-68.19196,0.0,False,35215.48376,-490.22955,439.18251,14.85088,140.82,0.26,-1.08,35218.83758,-486.40636,435.92894,14.80377,141.37,-0.2,-1.64,L0400037.bin
821,S01,L04,M12,2.282642,0.0,37.2179,-68.43281,0.0,False,35224.39399,-480.42988,430.55274,14.88811,141.99,0.24,-1.78,35227.73814,-477.20781,427.16013,15.01233,142.17,-0.21,-1.12,L0400038.bin
822,S01,L04,M13,2.262505,0.0,37.5785,-25.85285,0.0,False,35225.48416,-479.53359,429.45296,15.01473,141.96,0.5,-1.27,35228.80817,-475.97269,426.1872,14.82012,142.32,-0.47,-1.58,L0400038.bin
823,S01,L04,M13,2.252895,0.0,37.26605,-25.59822,0.0,False,35234.39446,-470.30063,420.87286,14.93856,142.84,0.19,-1.56,35237.70886,-467.13966,417.66218,14.92797,142.97,0.21,-1.27,L0400039.bin
824,S01,L04,M14,1.874605,0.0,18.40648,8.8464,0.0,False,35235.484525,-469.16606,419.76734,14.84873,143.13,-0.1,-1.7,35238.420635,-466.43598,417.06753,15.01499,143.07,0.42,-1.45,L0400039.bin
825,S01,L04,M14,1.871575,0.0,18.14584,10.13148,0.0,False,35244.394865,-460.45645,411.42951,14.84544,143.49,0.33,-1.5,35247.327945,-457.54836,408.62886,14.95683,143.84,-0.0,-1.45,L0400040.bin
826,S01,L04,M11,1.878301,0.0,16.87494,-89.77436,0.0,False,35245.484825,-459.4476,410.41565,14.91499,143.59,0.52,-1.41,35248.424635,-456.55377,407.66309,14.90049,143.87,0.05,-1.4,L0400040.bin
827,S01,L04,M11,1.875091,0.0,16.54343,-90.9474,0.0,False,35254.39519,-450.81307,402.11185,14.89925,144.52,0.2,-1.65,35257.33179,-448.17001,399.30887,14.84872,144.7,0.02,-1.3,L0400041.bin
828,S01,L04,M12,2.250887,0.0,36.16496,-69.36103,0.0,False,35255.485255,-449.86942,401.03976,14.88522,144.61,0.1,-1.43,35258.79765,-446.76486,397.97633,14.90788,145.0,-0.02,-1.52,L0400041.bin
829,S01,L04,M12,2.242582,0.0,35.87834,-69.64208,0.0,False,35264.395545,-441.69278,392.76944,14.76877,145.51,0.03,-1.35,35267.699635,-438.81659,389.70832,14.95044,145.77,0.1,-1.35,L0400042.bin
830,S01,L04,M13,2.22139,0.0,36.20881,-24.7851,0.0,False,35265.485715,-440.81099,391.79767,14.86958,145.66,0.4,-1.29,35268.76861,-437.77399,388.66206,14.83009,145.89,-0.28,-1.48,L0400042.bin
831,S01,L04,M13,2.2128,0.0,35.90907,-24.56607,0.0,False,35274.39597,-432.86117,383.49954,14.80442,146.58,0.13,-1.57,35277.670275,-430.21887,380.28399,14.88926,146.81,-0.41,-1.11,L0400043.bin
832,S01,L04,M14,1.86241,0.0,17.29157,14.66475,0.0,False,35275.486035,-431.98242,382.58676,14.95046,146.57,0.29,-1.52,35278.40995,-429.57837,379.62234,14.76689,146.8,-0.35,-1.19,L0400043.bin
