# cfgfile = ./initcfg/SAGA/SAGA.1905.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
1783,S02,L10,M12,2.759562,0.0,0.0,0.0,False,69752.400805,-1003.96329,-387.12715,12.92755,123.38,-0.03,0.94,69756.221875,-992.15763,-396.67166,12.76455,124.25,-0.18,1.79
1784,S02,L10,M14,1.94734,0.0,0.0,0.0,False,69753.49094,-1000.63411,-389.99331,12.9431,123.49,-0.29,1.37,69756.499785,-991.24884,-397.30586,12.73776,124.4,-0.21,1.63
1785,S02,L10,M13,2.192645,0.0,0.0,0.0,False,69762.40096,-972.98055,-411.35042,13.02937,128.38,-0.06,-0.35,69765.65511,-963.54544,-419.87798,12.77787,130.86,-0.01,-0.01
1786,S02,L10,M11,2.449451,0.0,0.0,0.0,False,69763.490885,-969.58293,-414.11198,12.76622,129.25,-0.4,-0.75,69767.001845,-959.75938,-423.33373,13.07593,131.68,0.75,0.28
1787,S02,L10,M14,1.943555,0.0,0.0,0.0,False,69772.401005,-944.52015,-438.15237,12.77265,134.79,-0.21,0.3,69775.406065,-936.28335,-446.42967,12.83695,136.51,-0.08,-0.45
1788,S02,L10,M12,2.718037,0.0,0.0,0.0,False,69773.490925,-941.53433,-441.00731,12.88298,135.38,0.15,-0.18,69777.27047,-931.59857,-451.8857,12.79671,137.57,-0.26,0.06
1789,S02,L10,M11,2.450286,0.0,0.0,0.0,False,69782.40106,-918.61496,-466.83017,13.10605,139.94,0.62,0.4,69785.912855,-909.89215,-477.40262,12.86021,141.39,-0.02,-0.24
1790,S02,L10,M13,2.147055,0.0,0.0,0.0,False,69783.49109,-915.79195,-470.27948,13.0585,140.36,-0.07,0.43,69786.69965,-907.90567,-479.68381,12.96913,141.64,0.38,-0.57
1791,S02,L10,M12,2.694782,0.0,0.0,0.0,False,69792.401105,-894.71382,-497.67074,12.8153,142.04,-0.61,0.16,69796.157395,-886.10888,-509.29193,12.85124,140.76,-0.14,0.48
1792,S02,L10,M14,1.952215,0.0,0.0,0.0,False,69793.491135,-892.26802,-500.9663,12.83826,141.9,-0.37,0.18,69796.504855,-885.30299,-510.38257,12.83597,140.57,-0.2,0.54
1793,S02,L10,M13,2.114445,0.0,0.0,0.0,False,69802.401205,-871.76941,-528.56082,12.72303,136.48,-0.78,0.95,69805.577155,-864.4495,-537.91626,12.88459,133.97,0.54,2.03
1794,S02,L10,M11,2.462576,0.0,0.0,0.0,False,69803.49113,-869.31856,-531.87129,12.61338,135.57,-0.71,1.46,69807.015215,-860.60527,-541.98872,13.00933,133.07,0.03,1.38
1795,S02,L10,M14,1.96438,0.0,0.0,0.0,False,69812.40122,-846.8128,-557.07551,12.91634,129.81,0.51,1.08,69815.427105,-838.78901,-565.33295,12.83671,128.33,0.07,1.56
1796,S02,L10,M12,2.671452,0.0,0.0,0.0,False,69813.49125,-843.67511,-560.12256,12.77886,129.43,-0.32,0.77,69817.22421,-833.88549,-570.22353,12.77015,127.62,-0.06,1.77
1797,S02,L10,M11,2.469446,0.0,0.0,0.0,False,69822.401305,-819.44851,-583.59903,12.73797,125.61,-0.25,1.55,69825.93226,-809.50993,-592.34378,12.88632,125.23,0.62,1.7
1798,S02,L10,M13,2.07777,0.0,0.0,0.0,False,69823.491335,-816.25628,-586.33575,12.71552,125.6,-0.32,1.43,69826.63061,-807.44944,-594.08982,12.90003,125.38,0.38,1.59
1799,S02,L10,M12,2.645207,0.0,0.0,0.0,False,69832.401395,-790.53191,-608.13219,12.77359,126.97,-0.15,0.71,69836.10811,-780.04278,-617.29372,13.05022,128.13,-0.07,0.34
1800,S02,L10,M14,1.977305,0.0,0.0,0.0,False,69833.491425,-787.54851,-610.92375,12.73386,127.3,-0.17,0.87,69836.530235,-778.77196,-618.39977,12.95467,128.31,-0.38,0.23
1801,S02,L10,M13,2.046605,0.0,0.0,0.0,False,69842.40143,-762.11407,-633.458,12.75461,129.93,-0.4,0.19,69845.50954,-753.74777,-641.64352,12.87977,130.69,0.24,0.78
1802,S02,L10,M11,2.477301,0.0,0.0,0.0,False,69843.49156,-759.17898,-636.39058,12.76728,130.2,-0.49,0.41,69847.03037,-749.447,-645.71125,12.83893,130.84,-0.03,0.74
1803,S02,L10,M14,1.99494,0.0,0.0,0.0,False,69852.40151,-734.45151,-660.18036,12.79404,131.95,-0.35,0.7,69855.457955,-726.25882,-668.55177,12.85301,132.72,0.16,0.7
1804,S02,L10,M12,2.621282,0.0,0.0,0.0,False,69853.49153,-731.50527,-663.09029,12.83985,132.28,-0.29,0.63,69857.17432,-721.49909,-673.33534,12.7342,132.89,-0.45,0.68
1805,S02,L10,M11,2.492516,0.0,0.0,0.0,False,69862.401565,-707.47468,-687.80248,12.57134,133.65,-0.32,0.74,69865.95559,-697.95438,-697.49413,13.18277,134.04,0.93,0.03
1806,S02,L10,M13,2.01898,0.0,0.0,0.0,False,69863.49149,-704.50428,-691.02653,12.43998,133.81,-0.52,0.84,69866.571975,-696.2779,-699.28054,13.19136,134.02,0.82,0.02
1807,S02,L10,M12,2.607082,0.0,0.0,0.0,False,69872.401605,-680.84805,-715.81304,12.89691,131.16,-0.02,0.06,69876.070195,-671.63663,-726.34941,13.03699,128.98,0.49,2.43
1808,S02,L10,M14,2.0222,0.0,0.0,0.0,False,69873.49153,-678.13449,-719.25691,12.55072,130.49,-0.73,1.35,69876.575235,-670.11076,-727.64416,13.05296,128.76,0.28,2.0
1809,S02,L10,M13,1.998955,0.0,0.0,0.0,False,69882.40164,-653.73679,-742.7543,12.91184,126.18,-0.14,1.09,69885.4621,-644.85865,-750.68144,12.62941,125.07,-0.65,0.95
1810,S02,L10,M11,2.513101,0.0,0.0,0.0,False,69883.49166,-650.60634,-745.4922,12.84474,125.7,-0.22,0.8,69887.06627,-640.57856,-754.77808,12.85768,124.53,0.53,1.67
1811,S02,L10,M14,2.048105,0.0,0.0,0.0,False,69892.401635,-624.71858,-767.79063,12.75377,122.8,-0.12,0.99,69895.511245,-615.43034,-775.36728,12.82422,122.18,-0.19,1.27
1812,S02,L10,M12,2.589232,0.0,0.0,0.0,False,69893.491675,-621.51087,-770.4157,12.81839,122.44,0.11,1.1,69897.142415,-610.75989,-779.2997,12.87872,122.25,0.21,1.67
1813,S02,L10,M11,2.529046,0.0,0.0,0.0,False,69902.401785,-594.87508,-791.23007,13.00469,125.06,0.53,0.93,69905.99234,-584.1644,-799.63631,12.6463,128.14,-0.65,-0.42
1814,S02,L10,M13,1.97812,0.0,0.0,0.0,False,69903.49171,-591.55617,-793.68742,13.03976,126.0,0.2,0.39,69906.531335,-582.59266,-800.95034,12.56759,128.62,-0.71,-0.55
1815,S02,L10,M12,2.576427,0.0,0.0,0.0,False,69912.401785,-566.67488,-816.16674,12.92355,133.6,-0.15,0.82,69916.03972,-556.78383,-825.56135,12.76717,136.31,0.09,-1.04
1816,S02,L10,M14,2.0811,0.0,0.0,0.0,False,69913.491805,-563.69282,-819.0429,12.78501,134.41,-0.35,0.4,69916.63441,-555.24387,-827.23224,12.78248,136.68,0.13,-0.99
1817,S02,L10,M13,1.968965,0.0,0.0,0.0,False,69922.401935,-541.17605,-843.97233,12.80111,139.85,-0.27,0.03,69925.432405,-534.05811,-852.94228,12.90898,140.51,-0.04,-0.18
1818,S02,L10,M11,2.559726,0.0,0.0,0.0,False,69923.491865,-538.70434,-847.14372,12.90333,140.25,0.24,0.13,69927.1131,-530.16156,-857.77904,12.93692,140.32,-0.07,-0.81
1819,S02,L10,M14,2.12064,0.0,0.0,0.0,False,69932.401945,-518.4815,-873.93363,12.6645,137.64,-0.27,1.22,69935.58409,-511.20939,-883.14368,13.12118,134.88,0.16,1.2
1820,S02,L10,M12,2.578962,0.0,0.0,0.0,False,69933.491975,-516.15256,-877.11012,12.82993,136.63,0.3,1.54,69937.132445,-507.439,-887.77759,12.69974,133.64,-0.79,1.21
1821,S02,L10,M11,2.593666,0.0,0.0,0.0,False,69942.40196,-494.50235,-902.35482,12.84715,130.42,-0.15,1.37,69946.057135,-485.01949,-912.00987,12.70186,128.67,-0.27,1.18
1822,S02,L10,M13,1.96704,0.0,0.0,0.0,False,69943.49199,-491.76021,-905.32685,12.73136,129.73,-0.38,1.58,69946.520535,-483.84624,-913.27468,12.68343,128.57,-0.21,1.19
1823,S02,L10,M12,2.579477,0.0,0.0,0.0,False,69952.40211,-468.30808,-928.36448,13.04705,126.41,0.64,1.07,69956.043095,-458.16363,-937.60004,12.49993,125.58,-0.44,1.45
1824,S02,L10,M14,2.164965,0.0,0.0,0.0,False,69953.492035,-465.26063,-931.30115,12.91129,126.03,0.07,1.54,69956.718505,-456.35278,-939.22326,12.61972,125.76,0.04,1.35
1825,S02,L10,M13,1.96537,0.0,0.0,0.0,False,69962.40213,-440.36708,-952.93155,13.00733,127.46,-0.16,0.28,69965.429005,-431.99954,-960.33299,12.6943,128.4,-0.11,0.1
1826,S02,L10,M11,2.626946,0.0,0.0,0.0,False,69963.49215,-437.36819,-955.70886,12.75312,127.78,-0.36,0.31,69967.180605,-427.2762,-964.82866,12.86897,129.25,0.13,0.03
1827,S02,L10,M14,2.20659,0.0,0.0,0.0,False,69972.40223,-413.2238,-978.37509,12.85999,130.47,-0.02,0.76,69975.670325,-404.42149,-986.82067,12.91374,131.24,0.02,0.29
1828,S02,L10,M12,2.580002,0.0,0.0,0.0,False,69973.49216,-410.22224,-981.15668,12.89615,130.76,-0.08,0.51,69977.13367,-400.31288,-990.77512,12.66022,131.46,-0.63,0.3
1829,S02,L10,M11,2.661856,0.0,0.0,0.0,False,69982.402285,-386.45829,-1005.05753,12.79259,132.44,-0.84,0.85,69986.12565,-376.5151,-1014.97858,12.59691,132.75,-0.51,0.19
1830,S02,L10,M13,1.96983,0.0,0.0,0.0,False,69983.49221,-383.78485,-1007.86054,12.81833,132.48,-0.3,0.8,69986.523545,-375.48621,-1016.06158,12.58925,132.82,-0.55,0.16
1831,S02,L10,M12,2.588112,0.0,0.0,0.0,False,69992.402335,-360.38318,-1032.11679,12.67374,133.38,-0.47,0.52,69996.051955,-350.91473,-1042.2864,12.74162,133.49,0.1,0.36
1832,S02,L10,M14,2.25981,0.0,0.0,0.0,False,69993.492365,-357.57374,-1035.12058,12.69164,133.49,-0.12,0.49,69996.81368,-349.04203,-1044.25701,13.01823,133.17,0.68,0.24
1833,S02,L10,M13,1.980445,0.0,0.0,0.0,False,70002.40238,-335.01776,-1059.77381,13.00215,130.3,0.59,1.42,70005.44433,-326.83394,-1068.08057,12.52989,128.42,-0.18,1.69
1834,S02,L10,M11,2.707031,0.0,0.0,0.0,False,70003.49241,-331.86944,-1062.94991,12.72143,129.78,-0.49,1.6,70007.26095,-322.08413,-1072.584,13.17289,127.26,1.16,1.35
1835,S02,L10,M14,2.308865,0.0,0.0,0.0,False,70012.402435,-307.86046,-1085.5815,12.62341,124.78,-0.14,1.29,70015.772805,-298.40054,-1093.79682,12.8702,123.61,0.11,1.33
1836,S02,L10,M12,2.598937,0.0,0.0,0.0,False,70013.492455,-304.79914,-1088.30577,12.63042,124.28,-0.3,1.28,70017.1529,-294.65041,-1097.18329,12.95293,122.99,0.54,1.77
1837,S02,L10,M11,2.743571,0.0,0.0,0.0,False,70022.402495,-279.49982,-1109.18297,12.95074,121.84,0.85,1.39,70026.207575,-268.37065,-1117.81857,12.84543,122.64,0.25,1.52
1838,S02,L10,M13,1.99303,0.0,0.0,0.0,False,70023.492525,-276.1406,-1111.91763,12.79401,121.97,-0.04,1.89,70026.54706,-267.40863,-1118.50183,12.93167,122.78,0.61,1.43
1839,S02,L10,M12,2.605972,0.0,0.0,0.0,False,70032.40259,-250.12392,-1131.35255,12.85228,127.42,-0.11,-0.32,70036.07007,-240.42003,-1140.16112,12.99721,130.36,0.68,0.0
1840,S02,L10,M14,2.36283,0.0,0.0,0.0,False,70033.492515,-246.96437,-1134.02228,12.46953,128.56,-0.9,-0.62,70036.91685,-237.99135,-1142.31656,13.00205,131.09,0.17,-0.04
1841,S02,L10,M14,2.418525,0.0,0.0,0.0,False,70052.40269,-199.68133,-1183.89848,12.8692,139.72,-0.06,-0.49,70055.88272,-192.03797,-1194.08572,12.77861,138.75,-0.14,-0.0
1842,S02,L10,M12,2.628252,0.0,0.0,0.0,False,70053.492715,-197.25535,-1187.05783,12.86716,139.62,-0.02,-0.52,70057.182475,-189.24254,-1197.85832,12.76673,137.94,-0.05,0.34
1843,S02,L10,M11,2.839526,0.0,0.0,0.0,False,70062.392735,-177.74536,-1212.94698,12.81003,133.98,0.32,1.87,70066.29377,-168.33705,-1223.40461,12.96595,131.2,0.57,0.89
1844,S02,L10,M13,2.038265,0.0,0.0,0.0,False,70063.482765,-175.01691,-1216.09585,12.71752,133.09,-0.3,1.79,70066.582535,-167.66592,-1224.19782,12.98202,130.99,0.67,0.98
1845,S02,L10,M12,2.652262,0.0,0.0,0.0,False,70072.402785,-152.98732,-1239.58052,12.88089,127.43,0.71,1.34,70076.116555,-143.07731,-1249.11217,12.69836,125.57,-0.63,1.29
1846,S02,L10,M14,2.48291,0.0,0.0,0.0,False,70073.49281,-150.0617,-1242.39188,12.98324,126.92,0.35,1.29,70077.037225,-140.63245,-1251.22904,12.67297,124.75,-0.37,1.03
1847,S02,L10,M13,2.06324,0.0,0.0,0.0,False,70082.40283,-126.36605,-1264.1179,12.62169,118.75,-0.19,1.88,70085.527575,-117.81079,-1270.88317,12.74544,114.13,0.18,2.21
1848,S02,L10,M11,2.889691,0.0,0.0,0.0,False,70083.49286,-123.36298,-1266.45794,12.70335,117.34,-0.02,1.82,70087.44406,-112.26346,-1274.70563,12.79902,110.98,-0.37,2.34
1849,S02,L10,M14,2.532035,0.0,0.0,0.0,False,70092.392915,-98.04086,-1283.1483,12.79121,101.98,0.38,2.62,70095.986455,-87.25577,-1287.87833,12.36926,94.95,-0.7,2.9
1850,S02,L10,M12,2.664752,0.0,0.0,0.0,False,70093.48284,-94.85711,-1284.5998,12.97327,99.81,0.46,2.55,70097.2091,-83.84731,-1289.32037,12.53306,92.53,0.2,3.25
1851,S02,L10,M11,2.911036,0.0,0.0,0.0,False,70102.393,-68.68129,-1292.95552,13.00737,81.78,0.36,2.65,70106.365545,-57.30294,-1294.45626,12.41427,74.01,-0.26,3.06
1852,S02,L10,M13,2.076665,0.0,0.0,0.0,False,70103.482925,-65.55277,-1293.34862,12.97491,79.42,0.05,2.69,70106.621095,-56.60325,-1294.48637,12.4845,73.5,-0.17,3.01
1853,S02,L10,M12,2.649852,0.0,0.0,0.0,False,70112.39307,-41.20989,-1293.34971,12.68769,61.74,-0.28,2.46,70116.10443,-32.09491,-1291.67121,12.75242,54.56,0.21,2.88
1854,S02,L10,M14,2.55635,0.0,0.0,0.0,False,70113.4831,-38.53088,-1292.87699,12.73533,59.83,-0.35,2.18,70117.100955,-29.67528,-1290.89863,12.70602,52.59,-0.19,2.86
1855,S02,L10,M13,2.06956,0.0,0.0,0.0,False,70122.393135,-17.76485,-1286.42084,12.65689,44.59,0.48,3.5,70125.5242,-11.78023,-1282.37591,12.94043,41.68,-0.44,1.71
1856,S02,L10,M11,2.899166,0.0,0.0,0.0,False,70123.48306,-15.40865,-1285.15555,12.5926,43.22,-0.08,3.52,70127.443735,-8.13762,-1279.9985,12.92877,40.83,0.32,1.65
1857,S02,L10,M14,2.551595,0.0,0.0,0.0,False,70132.39316,1.32605,-1273.13679,12.65075,38.25,-0.27,1.04,70136.00626,8.20152,-1268.00995,12.89401,37.7,0.47,2.25
1858,S02,L10,M12,2.613557,0.0,0.0,0.0,False,70133.483085,3.39647,-1271.50905,12.71678,38.05,-0.48,0.79,70137.15815,10.34641,-1266.12963,12.75665,37.69,0.21,2.57
1859,S02,L10,M11,2.871216,0.0,0.0,0.0,False,70142.40322,19.53925,-1257.5697,12.78734,40.51,0.14,0.99,70146.335945,26.67152,-1251.01818,12.71488,43.03,-0.46,-0.13
1860,S02,L10,M13,2.050095,0.0,0.0,0.0,False,70143.49325,21.46099,-1255.78057,12.76966,41.06,0.12,0.89,70146.60485,27.17818,-1250.54752,12.72102,43.29,-0.55,-0.26
1861,S02,L10,M12,2.574737,0.0,0.0,0.0,False,70152.39326,39.0787,-1241.49424,12.72987,46.75,-0.39,0.42,70156.029505,46.75276,-1235.8089,12.81416,48.75,-0.0,0.37
1862,S02,L10,M14,2.539085,0.0,0.0,0.0,False,70153.48329,41.21407,-1239.6731,12.79825,47.37,-0.46,-0.23,70157.08388,49.16933,-1234.18758,12.65771,49.26,-0.07,0.65
1863,S02,L10,M13,2.03376,0.0,0.0,0.0,False,70162.39337,61.36455,-1226.08669,12.77205,51.34,-0.45,0.01,70165.488635,68.59441,-1221.38002,12.77469,52.59,0.18,0.14
1864,S02,L10,M11,2.839916,0.0,0.0,0.0,False,70163.483395,63.84822,-1224.37141,12.83966,51.74,-0.36,-0.04,70167.38482,73.47281,-1218.86199,12.5778,52.88,0.19,1.04
1865,S02,L10,M14,2.535045,0.0,0.0,0.0,False,70172.393395,85.90056,-1211.36751,12.84468,54.0,0.12,-0.09,70175.989945,95.21747,-1206.386,12.70543,52.69,0.02,0.03
1866,S02,L10,M12,2.531647,0.0,0.0,0.0,False,70173.483425,88.77232,-1209.8474,12.73492,53.69,0.07,0.2,70177.07658,97.95799,-1204.78121,12.85365,52.14,-0.11,-0.24
1867,S02,L10,M11,2.815481,0.0,0.0,0.0,False,70182.393465,112.1485,-1197.59991,12.54382,48.13,-0.04,2.41,70186.270455,121.32479,-1190.86695,12.9474,45.85,-0.07,0.72
1868,S02,L10,M13,2.020045,0.0,0.0,0.0,False,70183.483495,114.72542,-1195.74996,12.87963,47.3,-0.02,1.63,70186.565045,122.07255,-1190.40776,12.88268,45.69,-0.06,0.93
1869,S02,L10,M12,2.491887,0.0,0.0,0.0,False,70192.393535,136.1896,-1180.39176,12.67869,43.2,-0.12,0.81,70195.94693,144.64217,-1173.61556,12.87803,42.09,-0.28,0.77
1870,S02,L10,M14,2.53064,0.0,0.0,0.0,False,70193.483565,138.87706,-1178.52696,12.76287,42.75,0.16,1.23,70197.07571,147.19466,-1171.47313,12.90073,41.83,0.06,0.51
1871,S02,L10,M13,2.005355,0.0,0.0,0.0,False,70202.39354,159.91384,-1160.99142,12.64482,41.48,0.14,1.21,70205.4604,167.41865,-1154.71383,12.62406,41.75,-0.25,1.92
1872,S02,L10,M11,2.781281,0.0,0.0,0.0,False,70203.483575,162.60883,-1158.88557,12.62139,41.51,0.53,1.88,70207.326365,171.59206,-1150.49869,12.77984,42.85,-0.61,0.09
1873,S02,L10,M14,2.52237,0.0,0.0,0.0,False,70212.393665,184.1834,-1139.91903,12.72429,44.66,0.07,0.76,70215.97754,193.45223,-1132.60301,12.64689,45.92,-0.03,0.67
1874,S02,L10,M12,2.441882,0.0,0.0,0.0,False,70213.48359,186.95026,-1137.57195,12.65575,44.99,-0.28,0.5,70216.98698,196.14487,-1130.53772,12.70816,46.17,0.07,0.94
1875,S02,L10,M11,2.749476,0.0,0.0,0.0,False,70222.3937,210.43677,-1118.9528,12.79285,46.44,-0.14,-0.82,70226.204685,221.10737,-1111.43463,12.81704,44.53,-0.16,0.46
1876,S02,L10,M13,1.991355,0.0,0.0,0.0,False,70223.48373,213.54411,-1116.87265,12.66377,46.0,-0.19,-0.33,70226.53659,222.02948,-1110.75653,12.79311,44.3,-0.18,0.52
1877,S02,L10,M12,2.396907,0.0,0.0,0.0,False,70232.39372,237.86351,-1098.35094,12.63218,38.89,-0.13,2.16,70235.852135,246.33282,-1090.15618,12.79244,36.71,-0.3,1.49
1878,S02,L10,M14,2.517335,0.0,0.0,0.0,False,70233.48375,240.54311,-1095.88523,12.74171,38.05,-0.01,2.05,70237.06259,249.16242,-1087.17034,12.78193,35.88,-0.18,1.36
1879,S02,L10,M13,1.97919,0.0,0.0,0.0,False,70242.39379,261.9159,-1073.93101,12.59676,33.52,-0.05,1.67,70245.434485,268.64103,-1065.89073,12.75838,32.14,-0.17,1.49
1880,S02,L10,M11,2.710126,0.0,0.0,0.0,False,70243.48382,264.39066,-1071.13477,12.73922,33.05,0.12,1.71,70247.255455,272.67265,-1061.10813,12.65631,31.51,-0.14,1.51
1881,S02,L10,M14,2.50514,0.0,0.0,0.0,False,70252.39391,283.97836,-1047.19729,12.54155,32.18,-0.21,2.18,70255.960555,290.91044,-1036.98012,13.02144,33.81,0.11,-0.57
1882,S02,L10,M12,2.342422,0.0,0.0,0.0,False,70253.483835,286.28689,-1044.16893,12.57136,32.75,-0.35,1.84,70256.887765,292.93941,-1034.3545,12.88063,34.18,-0.05,-0.84
1883,S02,L10,M11,2.669741,0.0,0.0,0.0,False,70262.39397,306.04728,-1019.6497,12.66955,35.97,0.14,0.47,70266.12522,315.12358,-1009.47278,12.90922,37.15,-0.25,1.09
1884,S02,L10,M13,1.965015,0.0,0.0,0.0,False,70263.48452,308.8172,-1016.73875,12.65097,36.18,0.04,0.92,70266.51104,315.98566,-1008.35618,12.9306,37.45,-0.27,0.85
1885,S02,L10,M12,2.293847,0.0,0.0,0.0,False,70272.39403,330.65498,-992.36613,12.71958,41.4,-0.12,-0.09,70275.749385,339.77176,-983.7307,12.69019,43.42,-0.15,-0.74
1886,S02,L10,M14,2.49639,0.0,0.0,0.0,False,70273.483955,333.45253,-989.40438,12.66691,42.0,-0.27,-0.87,70277.04185,343.56307,-980.65636,12.7672,44.03,0.01,0.2
1887,S02,L10,M13,1.960715,0.0,0.0,0.0,False,70282.39405,358.88192,-967.12742,12.70871,45.14,-0.19,-0.12,70285.41627,367.80966,-959.64102,12.82054,44.85,-0.26,-0.73
1888,S02,L10,M11,2.633206,0.0,0.0,0.0,False,70283.484085,362.10983,-964.40623,12.6995,45.14,-0.37,-0.36,70287.1788,373.10764,-955.5298,12.78029,43.91,0.39,-0.02
1889,S02,L10,M14,2.50036,0.0,0.0,0.0,False,70292.39415,388.91016,-942.80789,12.82147,41.33,-0.33,1.85,70295.956015,398.79896,-933.28947,12.81408,39.1,0.11,0.21
1890,S02,L10,M12,2.245582,0.0,0.0,0.0,False,70293.48407,391.87245,-939.84204,12.87308,40.9,-0.29,1.07,70296.79116,401.20253,-931.03247,12.73683,38.29,-0.11,0.2
1891,S02,L10,M11,2.602991,0.0,0.0,0.0,False,70302.39419,417.00902,-916.04718,12.57666,34.66,-0.37,3.28,70306.05869,425.94173,-905.3211,12.77989,32.58,0.36,1.29
1892,S02,L10,M13,1.96154,0.0,0.0,0.0,False,70303.484215,419.87425,-912.95354,12.51621,34.05,-0.36,3.3,70306.50726,427.01472,-903.89407,12.76544,32.3,0.18,0.94
1893,S02,L10,M12,2.200422,0.0,0.0,0.0,False,70312.394295,441.493,-886.14897,12.78926,31.61,-0.11,2.16,70315.656225,449.22774,-876.23396,12.49066,32.23,-0.12,2.52
1894,S02,L10,M14,2.498725,0.0,0.0,0.0,False,70313.48422,444.12136,-882.91888,12.67901,31.77,0.09,2.76,70317.04445,452.1978,-871.81648,12.61923,33.07,-0.47,0.82
1895,S02,L10,M13,1.96242,0.0,0.0,0.0,False,70322.394275,465.05819,-855.98731,12.59506,38.01,-0.22,0.73,70325.4182,472.49945,-847.052,12.89344,41.2,-0.16,-1.22
1896,S02,L10,M11,2.564746,0.0,0.0,0.0,False,70323.484305,467.69871,-852.75464,12.71587,39.07,-0.24,0.22,70327.11056,477.24438,-842.63443,12.80713,42.56,0.19,-0.49
1897,S02,L10,M14,2.50441,0.0,0.0,0.0,False,70332.3944,492.3302,-828.84949,12.56967,45.96,-0.15,-0.62,70335.960315,503.22817,-820.00131,12.83394,47.4,-0.26,0.07
1898,S02,L10,M12,2.156307,0.0,0.0,0.0,False,70333.48442,495.73253,-826.32975,12.72446,46.52,0.18,0.3,70336.702235,505.35798,-818.03049,12.91565,47.65,-0.31,-0.49
1899,S02,L10,M11,2.545681,0.0,0.0,0.0,False,70342.39446,523.4176,-804.6854,12.4887,47.85,-0.47,-0.14,70346.00165,534.77325,-796.51912,12.96743,45.8,0.39,0.66
1900,S02,L10,M13,1.977585,0.0,0.0,0.0,False,70343.48449,526.73187,-802.03719,12.68782,47.59,-0.47,-0.95,70346.52358,536.53464,-795.37125,12.86761,45.22,0.3,1.26
1901,S02,L10,M12,2.125532,0.0,0.0,0.0,False,70352.39453,554.5328,-781.17723,12.62696,39.08,0.12,2.33,70355.58157,563.30617,-772.70398,12.86795,36.07,0.17,2.09
1902,S02,L10,M14,2.52466,0.0,0.0,0.0,False,70353.484455,557.89767,-778.39726,12.47004,38.05,-0.3,3.06,70357.07062,567.22203,-768.35145,12.72189,35.14,-0.3,1.2
1903,S02,L10,M13,1.993,0.0,0.0,0.0,False,70362.39453,580.89385,-753.29208,12.69742,32.32,0.03,1.95,70365.449035,588.35125,-744.47189,12.63872,32.34,-0.42,2.51
1904,S02,L10,M11,2.523291,0.0,0.0,0.0,False,70363.48456,583.58958,-750.21077,12.67414,31.91,0.01,2.28,70367.06936,592.06134,-739.65266,12.60403,33.52,-0.46,1.84
1905,S02,L10,M14,2.534675,0.0,0.0,0.0,False,70372.39465,604.22795,-723.59653,12.7767,36.71,-0.2,-1.58,70375.99083,614.02562,-714.01478,12.67291,38.1,-0.18,1.33
1906,S02,L10,M12,2.088967,0.0,0.0,0.0,False,70373.484575,607.05784,-720.64791,12.77282,37.28,0.01,-1.04,70376.63505,615.7641,-712.22044,12.66566,38.34,-0.33,1.48
1907,S02,L10,M11,2.503316,0.0,0.0,0.0,False,70382.39467,631.05347,-695.86407,12.85601,40.26,0.39,0.48,70385.959495,640.86996,-686.0523,12.76761,41.56,-0.31,-0.55
1908,S02,L10,M13,2.01314,0.0,0.0,0.0,False,70383.4847,634.06251,-692.67254,12.67271,40.44,-0.58,-0.03,70386.559345,642.66996,-684.52274,12.80355,41.87,-0.08,-0.19
1909,S02,L10,M12,2.062642,0.0,0.0,0.0,False,70392.39471,659.56697,-668.69358,12.58404,42.79,0.02,0.47,70395.51886,669.0113,-660.4798,12.71234,43.69,-0.26,0.07
1910,S02,L10,M14,2.557035,0.0,0.0,0.0,False,70393.48474,662.97271,-665.87962,12.4735,43.13,-0.22,0.59,70397.10328,673.54945,-656.11503,12.9056,43.96,0.03,-0.61
1911,S02,L10,M13,2.041015,0.0,0.0,0.0,False,70402.394815,689.92657,-642.3362,12.79309,44.5,0.06,0.89,70405.497335,699.57213,-634.32076,12.44331,45.05,-0.15,0.8
1912,S02,L10,M11,2.492211,0.0,0.0,0.0,False,70403.48474,693.19168,-639.37466,12.70584,44.72,-0.07,0.42,70407.03846,704.45717,-630.42853,12.41694,44.97,-0.22,0.76
1913,S02,L10,M14,2.586085,0.0,0.0,0.0,False,70412.39492,721.01999,-616.79861,12.96983,41.63,0.42,0.53,70416.04251,732.24686,-607.4033,12.55094,37.95,-0.42,2.84
1914,S02,L10,M12,2.041382,0.0,0.0,0.0,False,70413.485265,724.57306,-614.11404,12.90409,40.35,0.33,1.9,70416.588155,733.7759,-605.98416,12.58421,37.56,-0.2,2.85
1915,S02,L10,M11,2.485301,0.0,0.0,0.0,False,70422.394925,749.15421,-589.2888,12.86173,33.65,-0.02,0.63,70425.941735,758.54406,-579.19144,12.64392,32.29,-0.16,1.98
1916,S02,L10,M13,2.07618,0.0,0.0,0.0,False,70423.484955,751.95063,-586.07819,12.7935,33.13,-0.32,0.41,70426.62264,760.33044,-577.22658,12.64489,32.04,-0.13,2.36
1917,S02,L10,M12,2.022332,0.0,0.0,0.0,False,70432.39498,774.07576,-559.9874,12.60259,32.79,0.08,2.17,70435.47882,780.8611,-550.48891,12.60883,34.21,-0.21,-0.6
